73.645069	73.466952
N_steps             : 20001
error(proposed)     : 73.645069
error(original)     : 73.466952
A01_Estimator_Total_Time                           : 455.410868
A02_Estimator_Setup_Time                           : 2.424203
A03_Estimator_Solving_Time                         : 414.250952
A04_Estimator_Filtering_Process_Time               : 1.435683
A05_Estimator_KF_Process_Time                      : 36.433176
A06_Solver_PMSs_Solving_Time                       : 402.931472
B01_Number_of_PMSs                                 : 7.958241
B02_Number_of_Filtered_PMSs                        : 2.901644
B03_Number_of_PMSs_to_KF                           : 2.901644
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002657
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002657
D01_Number_of_Reflections(sim)                     : 1.158813
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.007971
F01_Number_of_Failed_Timesteps                     : 0.002650
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 73.645069
G02_Estimation_Error_Reference(sim)                : 73.466952
G03_Estimation_Error_Except_Fail                   : 73.645069
G04_Estimation_Error_Except_Fail_Ref               : 73.466952
G05_Estimation_Error_Except_Strict_Fail            : 73.645069
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.466952
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
