89.295584	135.345609
N_steps             : 20001
error(proposed)     : 89.295584
error(original)     : 135.345609
A01_Estimator_Total_Time                           : 1442.863810
A02_Estimator_Setup_Time                           : 2.847930
A03_Estimator_Solving_Time                         : 1357.372083
A04_Estimator_Filtering_Process_Time               : 5.540396
A05_Estimator_KF_Process_Time                      : 75.606885
A06_Solver_PMSs_Solving_Time                       : 1313.006303
B01_Number_of_PMSs                                 : 27.325959
B02_Number_of_Filtered_PMSs                        : 5.126614
B03_Number_of_PMSs_to_KF                           : 5.126614
C01_Number_of_Selection_Fail_Timesteps             : 0.201285
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010970
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010970
D01_Number_of_Reflections(sim)                     : 0.623917
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.783078
F01_Number_of_Failed_Timesteps                     : 0.175091
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 89.295584
G02_Estimation_Error_Reference(sim)                : 135.345609
G03_Estimation_Error_Except_Fail                   : 60.980662
G04_Estimation_Error_Except_Fail_Ref               : 101.341335
G05_Estimation_Error_Except_Strict_Fail            : 43.554917
G06_Estimation_Error_Except_Strict_Fail_Ref        : 65.130896
H01_Reception_Fails(<3)                            : 0.166042
H02_Reception_Fails_Ref.(<3)                       : 0.166042
H03_Strict_Reception_Fails(<_NV)                   : 0.381181
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.381181
