43.026763	84.861518
N_steps             : 20001
error(proposed)     : 43.026763
error(original)     : 84.861518
A01_Estimator_Total_Time                           : 1784.654994
A02_Estimator_Setup_Time                           : 54.406973
A03_Estimator_Solving_Time                         : 1624.469342
A04_Estimator_Filtering_Process_Time               : 6.038673
A05_Estimator_KF_Process_Time                      : 98.213656
A06_Solver_PMSs_Solving_Time                       : 1578.326120
B01_Number_of_PMSs                                 : 27.953762
B02_Number_of_Filtered_PMSs                        : 6.175984
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001954
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001954
D01_Number_of_Reflections(sim)                     : 1.252530
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.999198
F01_Number_of_Failed_Timesteps                     : 0.001950
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 43.026763
G02_Estimation_Error_Reference(sim)                : 84.861518
G03_Estimation_Error_Except_Fail                   : 43.026763
G04_Estimation_Error_Except_Fail_Ref               : 84.861518
G05_Estimation_Error_Except_Strict_Fail            : 42.351502
G06_Estimation_Error_Except_Strict_Fail_Ref        : 84.548928
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.008600
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.008600
