144.342673	275.974787
N_steps             : 20001
error(proposed)     : 144.342673
error(original)     : 275.974787
A01_Estimator_Total_Time                           : 1936.423743
A02_Estimator_Setup_Time                           : 7.096685
A03_Estimator_Solving_Time                         : 1755.949379
A04_Estimator_Filtering_Process_Time               : 6.426197
A05_Estimator_KF_Process_Time                      : 165.276487
A06_Solver_PMSs_Solving_Time                       : 1702.636792
B01_Number_of_PMSs                                 : 37.164681
B02_Number_of_Filtered_PMSs                        : 12.166783
C01_Number_of_Selection_Fail_Timesteps             : 0.001152
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000300
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000300
D01_Number_of_Reflections(sim)                     : 4.738234
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000901
F01_Number_of_Failed_Timesteps                     : 0.001450
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 144.342673
G02_Estimation_Error_Reference(sim)                : 275.974787
