203.449935	318.523898
N_steps             : 20001
error(proposed)     : 203.449935
error(original)     : 318.523898
A01_Estimator_Total_Time                           : 1830.164401
A02_Estimator_Setup_Time                           : 5.974857
A03_Estimator_Solving_Time                         : 1627.989817
A04_Estimator_Filtering_Process_Time               : 5.959950
A05_Estimator_KF_Process_Time                      : 188.787518
A06_Solver_PMSs_Solving_Time                       : 1572.498766
B01_Number_of_PMSs                                 : 37.214214
B02_Number_of_Filtered_PMSs                        : 13.739016
C01_Number_of_Selection_Fail_Timesteps             : 0.049866
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.355887
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.047498
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 203.449935
G02_Estimation_Error_Reference(sim)                : 318.523898
