38.881867	75.587362
N_steps             : 20001
error(proposed)     : 38.881867
error(original)     : 75.587362
A01_Estimator_Total_Time                           : 5167.033229
A02_Estimator_Setup_Time                           : 1103.379653
A03_Estimator_Solving_Time                         : 3970.277405
A04_Estimator_Filtering_Process_Time               : 13.897547
A05_Estimator_KF_Process_Time                      : 76.482464
A06_Solver_PMSs_Solving_Time                       : 3852.170396
B01_Number_of_PMSs                                 : 67.202038
B02_Number_of_Filtered_PMSs                        : 4.788080
C01_Number_of_Selection_Fail_Timesteps             : 0.015667
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008397
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008397
D01_Number_of_Reflections(sim)                     : 0.815780
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.742307
F01_Number_of_Failed_Timesteps                     : 0.023499
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 38.881867
G02_Estimation_Error_Reference(sim)                : 75.587362
G03_Estimation_Error_Except_Fail                   : 36.921438
G04_Estimation_Error_Except_Fail_Ref               : 71.234484
G05_Estimation_Error_Except_Strict_Fail            : 29.834585
G06_Estimation_Error_Except_Strict_Fail_Ref        : 56.918701
H01_Reception_Fails(<3)                            : 0.015299
H02_Reception_Fails_Ref.(<3)                       : 0.015299
H03_Strict_Reception_Fails(<_NV)                   : 0.227189
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.227189
