140.656372	159.561983
N_steps             : 20001
error(proposed)     : 140.656372
error(original)     : 159.561983
A01_Estimator_Total_Time                           : 1215.514362
A02_Estimator_Setup_Time                           : 3.484480
A03_Estimator_Solving_Time                         : 1135.045149
A04_Estimator_Filtering_Process_Time               : 5.815498
A05_Estimator_KF_Process_Time                      : 69.134940
A06_Solver_PMSs_Solving_Time                       : 1098.310253
B01_Number_of_PMSs                                 : 24.506765
B02_Number_of_Filtered_PMSs                        : 5.145359
B03_Number_of_PMSs_to_KF                           : 5.145359
C01_Number_of_Selection_Fail_Timesteps             : 0.424716
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.022430
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.022430
D01_Number_of_Reflections(sim)                     : 0.575935
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.622820
F01_Number_of_Failed_Timesteps                     : 0.308985
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 140.656372
G02_Estimation_Error_Reference(sim)                : 159.561983
G03_Estimation_Error_Except_Fail                   : 98.814021
G04_Estimation_Error_Except_Fail_Ref               : 104.057766
G05_Estimation_Error_Except_Strict_Fail            : 41.676409
G06_Estimation_Error_Except_Strict_Fail_Ref        : 27.596880
H01_Reception_Fails(<3)                            : 0.293485
H02_Reception_Fails_Ref.(<3)                       : 0.293485
H03_Strict_Reception_Fails(<_NV)                   : 0.917304
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.917304
