84.658200	79.564011
N_steps             : 20001
error(proposed)     : 84.658200
error(original)     : 79.564011
A01_Estimator_Total_Time                           : 629.286187
A02_Estimator_Setup_Time                           : 2.366608
A03_Estimator_Solving_Time                         : 572.958636
A04_Estimator_Filtering_Process_Time               : 1.845074
A05_Estimator_KF_Process_Time                      : 51.146352
A06_Solver_PMSs_Solving_Time                       : 556.509902
B01_Number_of_PMSs                                 : 11.328955
B02_Number_of_Filtered_PMSs                        : 3.895864
B03_Number_of_PMSs_to_KF                           : 3.895864
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002808
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002808
D01_Number_of_Reflections(sim)                     : 0.816445
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.008423
F01_Number_of_Failed_Timesteps                     : 0.002800
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 84.658200
G02_Estimation_Error_Reference(sim)                : 79.564011
G03_Estimation_Error_Except_Fail                   : 84.658200
G04_Estimation_Error_Except_Fail_Ref               : 79.564011
G05_Estimation_Error_Except_Strict_Fail            : 84.658200
G06_Estimation_Error_Except_Strict_Fail_Ref        : 79.564011
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
