253.172659	249.961335
N_steps             : 20001
error(proposed)     : 253.172659
error(original)     : 249.961335
A01_Estimator_Total_Time                           : 678.236343
A02_Estimator_Setup_Time                           : 3.297297
A03_Estimator_Solving_Time                         : 614.399655
A04_Estimator_Filtering_Process_Time               : 2.389304
A05_Estimator_KF_Process_Time                      : 56.617884
A06_Solver_PMSs_Solving_Time                       : 591.471823
B01_Number_of_PMSs                                 : 12.905549
B02_Number_of_Filtered_PMSs                        : 4.021420
B03_Number_of_PMSs_to_KF                           : 4.021420
C01_Number_of_Selection_Fail_Timesteps             : 1.861702
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.013657
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.013657
D01_Number_of_Reflections(sim)                     : 0.479155
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.347326
F01_Number_of_Failed_Timesteps                     : 0.652217
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 253.172659
G02_Estimation_Error_Reference(sim)                : 249.961335
G03_Estimation_Error_Except_Fail                   : 107.997199
G04_Estimation_Error_Except_Fail_Ref               : 55.073229
G05_Estimation_Error_Except_Strict_Fail            : 61.985352
G06_Estimation_Error_Except_Strict_Fail_Ref        : 36.162960
H01_Reception_Fails(<3)                            : 0.647468
H02_Reception_Fails_Ref.(<3)                       : 0.647468
H03_Strict_Reception_Fails(<_NV)                   : 0.893455
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.893455
