36.925497	75.911708
N_steps             : 20001
error(proposed)     : 36.925497
error(original)     : 75.911708
A01_Estimator_Total_Time                           : 5233.424686
A02_Estimator_Setup_Time                           : 232.319507
A03_Estimator_Solving_Time                         : 4860.965913
A04_Estimator_Filtering_Process_Time               : 19.025591
A05_Estimator_KF_Process_Time                      : 118.344746
A06_Solver_PMSs_Solving_Time                       : 4717.697888
B01_Number_of_PMSs                                 : 81.397687
B02_Number_of_Filtered_PMSs                        : 7.415133
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005581
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005581
D01_Number_of_Reflections(sim)                     : 1.327401
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.990850
F01_Number_of_Failed_Timesteps                     : 0.005550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 36.925497
G02_Estimation_Error_Reference(sim)                : 75.911708
G03_Estimation_Error_Except_Fail                   : 36.925497
G04_Estimation_Error_Except_Fail_Ref               : 75.911708
G05_Estimation_Error_Except_Strict_Fail            : 34.734988
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.555049
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.034548
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.034548
