45.910899	79.691419
N_steps             : 20001
error(proposed)     : 45.910899
error(original)     : 79.691419
A01_Estimator_Total_Time                           : 2069.922506
A02_Estimator_Setup_Time                           : 372.629474
A03_Estimator_Solving_Time                         : 1610.247268
A04_Estimator_Filtering_Process_Time               : 5.642556
A05_Estimator_KF_Process_Time                      : 80.005313
A06_Solver_PMSs_Solving_Time                       : 1565.460451
B01_Number_of_PMSs                                 : 28.623860
B02_Number_of_Filtered_PMSs                        : 5.234787
C01_Number_of_Selection_Fail_Timesteps             : 0.001303
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001253
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001253
D01_Number_of_Reflections(sim)                     : 0.903258
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.953033
F01_Number_of_Failed_Timesteps                     : 0.002550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.910899
G02_Estimation_Error_Reference(sim)                : 79.691419
G03_Estimation_Error_Except_Fail                   : 45.231913
G04_Estimation_Error_Except_Fail_Ref               : 79.052694
G05_Estimation_Error_Except_Strict_Fail            : 42.096892
G06_Estimation_Error_Except_Strict_Fail_Ref        : 76.057892
H01_Reception_Fails(<3)                            : 0.001300
H02_Reception_Fails_Ref.(<3)                       : 0.001300
H03_Strict_Reception_Fails(<_NV)                   : 0.053147
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.053147
