139.195253	277.543474
N_steps             : 20001
error(proposed)     : 139.195253
error(original)     : 277.543474
A01_Estimator_Total_Time                           : 1854.495587
A02_Estimator_Setup_Time                           : 6.942132
A03_Estimator_Solving_Time                         : 1680.817070
A04_Estimator_Filtering_Process_Time               : 5.226106
A05_Estimator_KF_Process_Time                      : 159.959733
A06_Solver_PMSs_Solving_Time                       : 1626.505616
B01_Number_of_PMSs                                 : 36.658560
B02_Number_of_Filtered_PMSs                        : 11.848260
C01_Number_of_Selection_Fail_Timesteps             : 0.002908
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000050
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000050
D01_Number_of_Reflections(sim)                     : 4.893040
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000150
F01_Number_of_Failed_Timesteps                     : 0.002950
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 139.195253
G02_Estimation_Error_Reference(sim)                : 277.543474
