43.922060	96.168109
N_steps             : 20001
error(proposed)     : 43.922060
error(original)     : 96.168109
A01_Estimator_Total_Time                           : 530.177261
A02_Estimator_Setup_Time                           : 2.860337
A03_Estimator_Solving_Time                         : 472.723230
A04_Estimator_Filtering_Process_Time               : 2.165179
A05_Estimator_KF_Process_Time                      : 51.518448
A06_Solver_PMSs_Solving_Time                       : 459.208141
B01_Number_of_PMSs                                 : 9.667385
B02_Number_of_Filtered_PMSs                        : 4.002507
B03_Number_of_PMSs_to_KF                           : 4.002507
C01_Number_of_Selection_Fail_Timesteps             : 0.000401
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002256
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002256
D01_Number_of_Reflections(sim)                     : 0.961350
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.006768
F01_Number_of_Failed_Timesteps                     : 0.002650
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 43.922060
G02_Estimation_Error_Reference(sim)                : 96.168109
G03_Estimation_Error_Except_Fail                   : 43.874760
G04_Estimation_Error_Except_Fail_Ref               : 95.995151
G05_Estimation_Error_Except_Strict_Fail            : 43.874760
G06_Estimation_Error_Except_Strict_Fail_Ref        : 95.995151
H01_Reception_Fails(<3)                            : 0.000400
H02_Reception_Fails_Ref.(<3)                       : 0.000400
H03_Strict_Reception_Fails(<_NV)                   : 0.000400
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000400
