70.120592	72.725542
N_steps             : 20001
error(proposed)     : 70.120592
error(original)     : 72.725542
A01_Estimator_Total_Time                           : 430.708645
A02_Estimator_Setup_Time                           : 2.504245
A03_Estimator_Solving_Time                         : 390.322098
A04_Estimator_Filtering_Process_Time               : 1.245441
A05_Estimator_KF_Process_Time                      : 35.828854
A06_Solver_PMSs_Solving_Time                       : 379.294319
B01_Number_of_PMSs                                 : 7.312101
B02_Number_of_Filtered_PMSs                        : 2.863063
B03_Number_of_PMSs_to_KF                           : 2.863063
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.004722
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.004722
D01_Number_of_Reflections(sim)                     : 1.285729
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.014166
F01_Number_of_Failed_Timesteps                     : 0.004700
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 70.120592
G02_Estimation_Error_Reference(sim)                : 72.725542
G03_Estimation_Error_Except_Fail                   : 70.120592
G04_Estimation_Error_Except_Fail_Ref               : 72.725542
G05_Estimation_Error_Except_Strict_Fail            : 70.120592
G06_Estimation_Error_Except_Strict_Fail_Ref        : 72.725542
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
