37.871189	83.270748
N_steps             : 20001
error(proposed)     : 37.871189
error(original)     : 83.270748
A01_Estimator_Total_Time                           : 420.964764
A02_Estimator_Setup_Time                           : 2.736705
A03_Estimator_Solving_Time                         : 371.801764
A04_Estimator_Filtering_Process_Time               : 1.393263
A05_Estimator_KF_Process_Time                      : 44.124956
A06_Solver_PMSs_Solving_Time                       : 359.905118
B01_Number_of_PMSs                                 : 7.729086
B02_Number_of_Filtered_PMSs                        : 3.240289
B03_Number_of_PMSs_to_KF                           : 3.240289
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002506
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002506
D01_Number_of_Reflections(sim)                     : 1.191369
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.007518
F01_Number_of_Failed_Timesteps                     : 0.002500
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 37.871189
G02_Estimation_Error_Reference(sim)                : 83.270748
G03_Estimation_Error_Except_Fail                   : 37.871189
G04_Estimation_Error_Except_Fail_Ref               : 83.270748
G05_Estimation_Error_Except_Strict_Fail            : 37.871189
G06_Estimation_Error_Except_Strict_Fail_Ref        : 83.270748
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
