56.862266	81.647788
N_steps             : 20001
error(proposed)     : 56.862266
error(original)     : 81.647788
A01_Estimator_Total_Time                           : 1962.389144
A02_Estimator_Setup_Time                           : 3.828738
A03_Estimator_Solving_Time                         : 1879.894360
A04_Estimator_Filtering_Process_Time               : 7.323522
A05_Estimator_KF_Process_Time                      : 68.822791
A06_Solver_PMSs_Solving_Time                       : 1828.455421
B01_Number_of_PMSs                                 : 37.186382
B02_Number_of_Filtered_PMSs                        : 5.005645
B03_Number_of_PMSs_to_KF                           : 5.005645
C01_Number_of_Selection_Fail_Timesteps             : 0.000706
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007359
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007359
D01_Number_of_Reflections(sim)                     : 0.598659
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.905448
F01_Number_of_Failed_Timesteps                     : 0.008000
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 56.862266
G02_Estimation_Error_Reference(sim)                : 81.647788
G03_Estimation_Error_Except_Fail                   : 56.800540
G04_Estimation_Error_Except_Fail_Ref               : 81.561514
G05_Estimation_Error_Except_Strict_Fail            : 47.203220
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.099654
H01_Reception_Fails(<3)                            : 0.000700
H02_Reception_Fails_Ref.(<3)                       : 0.000700
H03_Strict_Reception_Fails(<_NV)                   : 0.123694
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.123694
