52.822231	90.355017
N_steps             : 20001
error(proposed)     : 52.822231
error(original)     : 90.355017
A01_Estimator_Total_Time                           : 1305.584744
A02_Estimator_Setup_Time                           : 3.360028
A03_Estimator_Solving_Time                         : 1234.871652
A04_Estimator_Filtering_Process_Time               : 4.568138
A05_Estimator_KF_Process_Time                      : 61.316370
A06_Solver_PMSs_Solving_Time                       : 1198.572798
B01_Number_of_PMSs                                 : 24.300300
B02_Number_of_Filtered_PMSs                        : 4.189147
B03_Number_of_PMSs_to_KF                           : 4.189147
C01_Number_of_Selection_Fail_Timesteps             : 0.064067
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007339
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007339
D01_Number_of_Reflections(sim)                     : 0.585547
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.891043
F01_Number_of_Failed_Timesteps                     : 0.066647
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 52.822231
G02_Estimation_Error_Reference(sim)                : 90.355017
G03_Estimation_Error_Except_Fail                   : 40.573031
G04_Estimation_Error_Except_Fail_Ref               : 75.405637
G05_Estimation_Error_Except_Strict_Fail            : 37.299378
G06_Estimation_Error_Except_Strict_Fail_Ref        : 63.625471
H01_Reception_Fails(<3)                            : 0.059797
H02_Reception_Fails_Ref.(<3)                       : 0.059797
H03_Strict_Reception_Fails(<_NV)                   : 0.188891
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.188891
