155.228935	177.855504
N_steps             : 20001
error(proposed)     : 155.228935
error(original)     : 177.855504
A01_Estimator_Total_Time                           : 637.607797
A02_Estimator_Setup_Time                           : 3.728203
A03_Estimator_Solving_Time                         : 564.217178
A04_Estimator_Filtering_Process_Time               : 2.061464
A05_Estimator_KF_Process_Time                      : 66.564058
A06_Solver_PMSs_Solving_Time                       : 541.802349
B01_Number_of_PMSs                                 : 11.360138
B02_Number_of_Filtered_PMSs                        : 4.581712
C01_Number_of_Selection_Fail_Timesteps             : 0.441202
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.573930
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.306135
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 155.228935
G02_Estimation_Error_Reference(sim)                : 177.855504
G03_Estimation_Error_Except_Fail                   : 99.212328
G04_Estimation_Error_Except_Fail_Ref               : 101.704114
G05_Estimation_Error_Except_Strict_Fail            : 99.212328
G06_Estimation_Error_Except_Strict_Fail_Ref        : 101.704114
H01_Reception_Fails(<3)                            : 0.306135
H02_Reception_Fails_Ref.(<3)                       : 0.306135
H03_Strict_Reception_Fails(<_NV)                   : 0.306135
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.306135
