26.716461	65.248003
N_steps             : 20001
error(proposed)     : 26.716461
error(original)     : 65.248003
A01_Estimator_Total_Time                           : 1394.981773
A02_Estimator_Setup_Time                           : 3.249672
A03_Estimator_Solving_Time                         : 1314.614763
A04_Estimator_Filtering_Process_Time               : 5.048319
A05_Estimator_KF_Process_Time                      : 70.599667
A06_Solver_PMSs_Solving_Time                       : 1275.827174
B01_Number_of_PMSs                                 : 22.115369
B02_Number_of_Filtered_PMSs                        : 4.318237
B03_Number_of_PMSs_to_KF                           : 4.318237
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009846
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009846
D01_Number_of_Reflections(sim)                     : 1.482581
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.039382
F01_Number_of_Failed_Timesteps                     : 0.009750
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 26.716461
G02_Estimation_Error_Reference(sim)                : 65.248003
G03_Estimation_Error_Except_Fail                   : 26.716461
G04_Estimation_Error_Except_Fail_Ref               : 65.248003
G05_Estimation_Error_Except_Strict_Fail            : 26.716461
G06_Estimation_Error_Except_Strict_Fail_Ref        : 65.248003
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
