42.439687	95.407127
N_steps             : 20001
error(proposed)     : 42.439687
error(original)     : 95.407127
A01_Estimator_Total_Time                           : 453.819239
A02_Estimator_Setup_Time                           : 2.897689
A03_Estimator_Solving_Time                         : 402.117901
A04_Estimator_Filtering_Process_Time               : 1.297659
A05_Estimator_KF_Process_Time                      : 46.670209
A06_Solver_PMSs_Solving_Time                       : 391.002557
B01_Number_of_PMSs                                 : 7.988821
B02_Number_of_Filtered_PMSs                        : 3.384079
B03_Number_of_PMSs_to_KF                           : 3.384079
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002607
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002607
D01_Number_of_Reflections(sim)                     : 1.416161
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.007820
F01_Number_of_Failed_Timesteps                     : 0.002600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 42.439687
G02_Estimation_Error_Reference(sim)                : 95.407127
G03_Estimation_Error_Except_Fail                   : 42.439687
G04_Estimation_Error_Except_Fail_Ref               : 95.407127
G05_Estimation_Error_Except_Strict_Fail            : 42.439687
G06_Estimation_Error_Except_Strict_Fail_Ref        : 95.407127
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
