157.387950	171.229012
N_steps             : 20001
error(proposed)     : 157.387950
error(original)     : 171.229012
A01_Estimator_Total_Time                           : 617.874417
A02_Estimator_Setup_Time                           : 2.446577
A03_Estimator_Solving_Time                         : 545.410478
A04_Estimator_Filtering_Process_Time               : 2.033117
A05_Estimator_KF_Process_Time                      : 66.694761
A06_Solver_PMSs_Solving_Time                       : 525.256367
B01_Number_of_PMSs                                 : 12.119694
B02_Number_of_Filtered_PMSs                        : 4.940803
B03_Number_of_PMSs_to_KF                           : 4.940803
C01_Number_of_Selection_Fail_Timesteps             : 0.529713
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.493308
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.346283
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 157.387950
G02_Estimation_Error_Reference(sim)                : 171.229012
G03_Estimation_Error_Except_Fail                   : 86.283652
G04_Estimation_Error_Except_Fail_Ref               : 91.922611
G05_Estimation_Error_Except_Strict_Fail            : 86.283652
G06_Estimation_Error_Except_Strict_Fail_Ref        : 91.922611
H01_Reception_Fails(<3)                            : 0.346283
H02_Reception_Fails_Ref.(<3)                       : 0.346283
H03_Strict_Reception_Fails(<_NV)                   : 0.346283
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.346283
