35.734163	90.202039
N_steps             : 20001
error(proposed)     : 35.734163
error(original)     : 90.202039
A01_Estimator_Total_Time                           : 404.717998
A02_Estimator_Setup_Time                           : 2.397271
A03_Estimator_Solving_Time                         : 360.170897
A04_Estimator_Filtering_Process_Time               : 1.210574
A05_Estimator_KF_Process_Time                      : 40.096559
A06_Solver_PMSs_Solving_Time                       : 349.628963
B01_Number_of_PMSs                                 : 7.219904
B02_Number_of_Filtered_PMSs                        : 3.106039
B03_Number_of_PMSs_to_KF                           : 3.106039
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003260
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003260
D01_Number_of_Reflections(sim)                     : 1.232695
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.009781
F01_Number_of_Failed_Timesteps                     : 0.003250
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 35.734163
G02_Estimation_Error_Reference(sim)                : 90.202039
G03_Estimation_Error_Except_Fail                   : 35.734163
G04_Estimation_Error_Except_Fail_Ref               : 90.202039
G05_Estimation_Error_Except_Strict_Fail            : 35.734163
G06_Estimation_Error_Except_Strict_Fail_Ref        : 90.202039
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
