42.607099	75.546069
N_steps             : 20001
error(proposed)     : 42.607099
error(original)     : 75.546069
A01_Estimator_Total_Time                           : 4564.040850
A02_Estimator_Setup_Time                           : 3.484694
A03_Estimator_Solving_Time                         : 4482.602100
A04_Estimator_Filtering_Process_Time               : 15.326542
A05_Estimator_KF_Process_Time                      : 59.594824
A06_Solver_PMSs_Solving_Time                       : 4352.924432
B01_Number_of_PMSs                                 : 86.105868
B02_Number_of_Filtered_PMSs                        : 3.898134
B03_Number_of_PMSs_to_KF                           : 3.898134
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.039499
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.039499
D01_Number_of_Reflections(sim)                     : 0.730160
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.012317
F01_Number_of_Failed_Timesteps                     : 0.037998
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 42.607099
G02_Estimation_Error_Reference(sim)                : 75.546069
G03_Estimation_Error_Except_Fail                   : 42.607099
G04_Estimation_Error_Except_Fail_Ref               : 75.546069
G05_Estimation_Error_Except_Strict_Fail            : 31.811998
G06_Estimation_Error_Except_Strict_Fail_Ref        : 61.315364
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.152792
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.152792
