39.359607	75.233783
N_steps             : 20001
error(proposed)     : 39.359607
error(original)     : 75.233783
A01_Estimator_Total_Time                           : 5155.800351
A02_Estimator_Setup_Time                           : 48.102306
A03_Estimator_Solving_Time                         : 4961.709273
A04_Estimator_Filtering_Process_Time               : 14.676190
A05_Estimator_KF_Process_Time                      : 128.650877
A06_Solver_PMSs_Solving_Time                       : 4827.961203
B01_Number_of_PMSs                                 : 82.689975
B02_Number_of_Filtered_PMSs                        : 8.785865
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002556
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002556
D01_Number_of_Reflections(sim)                     : 1.574286
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.006065
F01_Number_of_Failed_Timesteps                     : 0.002550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 39.359607
G02_Estimation_Error_Reference(sim)                : 75.233783
G03_Estimation_Error_Except_Fail                   : 39.359607
G04_Estimation_Error_Except_Fail_Ref               : 75.233783
G05_Estimation_Error_Except_Strict_Fail            : 38.890808
G06_Estimation_Error_Except_Strict_Fail_Ref        : 74.514945
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.006700
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.006700
