326.773354	348.192743
N_steps             : 20001
error(proposed)     : 326.773354
error(original)     : 348.192743
A01_Estimator_Total_Time                           : 583.736311
A02_Estimator_Setup_Time                           : 13.423631
A03_Estimator_Solving_Time                         : 518.326369
A04_Estimator_Filtering_Process_Time               : 1.402017
A05_Estimator_KF_Process_Time                      : 46.067003
A06_Solver_PMSs_Solving_Time                       : 491.305476
B01_Number_of_PMSs                                 : 7.422911
B02_Number_of_Filtered_PMSs                        : 3.262968
B03_Number_of_PMSs_to_KF                           : 3.262968
C01_Number_of_Selection_Fail_Timesteps             : 13.407061
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002882
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002882
D01_Number_of_Reflections(sim)                     : 1.547550
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.008646
F01_Number_of_Failed_Timesteps                     : 0.930603
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 326.773354
G02_Estimation_Error_Reference(sim)                : 348.192743
G03_Estimation_Error_Except_Fail                   : 156.294091
G04_Estimation_Error_Except_Fail_Ref               : 42.596213
G05_Estimation_Error_Except_Strict_Fail            : 156.294091
G06_Estimation_Error_Except_Strict_Fail_Ref        : 42.596213
H01_Reception_Fails(<3)                            : 0.930403
H02_Reception_Fails_Ref.(<3)                       : 0.930403
H03_Strict_Reception_Fails(<_NV)                   : 0.930403
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.930403
