26.001549	71.033116
N_steps             : 20001
error(proposed)     : 26.001549
error(original)     : 71.033116
A01_Estimator_Total_Time                           : 1384.209034
A02_Estimator_Setup_Time                           : 2.823950
A03_Estimator_Solving_Time                         : 1317.334324
A04_Estimator_Filtering_Process_Time               : 4.449038
A05_Estimator_KF_Process_Time                      : 58.077450
A06_Solver_PMSs_Solving_Time                       : 1281.367308
B01_Number_of_PMSs                                 : 24.572918
B02_Number_of_Filtered_PMSs                        : 3.875768
B03_Number_of_PMSs_to_KF                           : 3.875768
C01_Number_of_Selection_Fail_Timesteps             : 0.000554
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006647
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006647
D01_Number_of_Reflections(sim)                     : 0.858092
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.993655
F01_Number_of_Failed_Timesteps                     : 0.007150
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 26.001549
G02_Estimation_Error_Reference(sim)                : 71.033116
G03_Estimation_Error_Except_Fail                   : 25.927012
G04_Estimation_Error_Except_Fail_Ref               : 70.779328
G05_Estimation_Error_Except_Strict_Fail            : 25.422792
G06_Estimation_Error_Except_Strict_Fail_Ref        : 70.628481
H01_Reception_Fails(<3)                            : 0.000550
H02_Reception_Fails_Ref.(<3)                       : 0.000550
H03_Strict_Reception_Fails(<_NV)                   : 0.033248
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.033248
