77.540796	73.328434
N_steps             : 20001
error(proposed)     : 77.540796
error(original)     : 73.328434
A01_Estimator_Total_Time                           : 438.307758
A02_Estimator_Setup_Time                           : 2.444133
A03_Estimator_Solving_Time                         : 395.890169
A04_Estimator_Filtering_Process_Time               : 1.284820
A05_Estimator_KF_Process_Time                      : 37.866380
A06_Solver_PMSs_Solving_Time                       : 384.307057
B01_Number_of_PMSs                                 : 7.445335
B02_Number_of_Filtered_PMSs                        : 2.914910
B03_Number_of_PMSs_to_KF                           : 2.914910
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001703
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001703
D01_Number_of_Reflections(sim)                     : 1.217709
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.005108
F01_Number_of_Failed_Timesteps                     : 0.001700
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 77.540796
G02_Estimation_Error_Reference(sim)                : 73.328434
G03_Estimation_Error_Except_Fail                   : 77.540796
G04_Estimation_Error_Except_Fail_Ref               : 73.328434
G05_Estimation_Error_Except_Strict_Fail            : 77.540796
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.328434
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
