85.990937	264.639942
N_steps             : 20001
error(proposed)     : 85.990937
error(original)     : 264.639942
A01_Estimator_Total_Time                           : 4956.354714
A02_Estimator_Setup_Time                           : 9.631632
A03_Estimator_Solving_Time                         : 4692.252179
A04_Estimator_Filtering_Process_Time               : 11.318587
A05_Estimator_KF_Process_Time                      : 240.183554
A06_Solver_PMSs_Solving_Time                       : 4575.984330
B01_Number_of_PMSs                                 : 77.809896
B02_Number_of_Filtered_PMSs                        : 14.146622
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007759
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007759
D01_Number_of_Reflections(sim)                     : 8.718547
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.031037
F01_Number_of_Failed_Timesteps                     : 0.007700
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 85.990937
G02_Estimation_Error_Reference(sim)                : 264.639942
