45.767086	81.742178
N_steps             : 20001
error(proposed)     : 45.767086
error(original)     : 81.742178
A01_Estimator_Total_Time                           : 1806.106443
A02_Estimator_Setup_Time                           : 80.562925
A03_Estimator_Solving_Time                         : 1625.027261
A04_Estimator_Filtering_Process_Time               : 4.990896
A05_Estimator_KF_Process_Time                      : 94.179772
A06_Solver_PMSs_Solving_Time                       : 1579.349490
B01_Number_of_PMSs                                 : 27.686925
B02_Number_of_Filtered_PMSs                        : 5.975340
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000450
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000450
D01_Number_of_Reflections(sim)                     : 1.180172
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.991997
F01_Number_of_Failed_Timesteps                     : 0.000450
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 45.767086
G02_Estimation_Error_Reference(sim)                : 81.742178
G03_Estimation_Error_Except_Fail                   : 45.767086
G04_Estimation_Error_Except_Fail_Ref               : 81.742178
G05_Estimation_Error_Except_Strict_Fail            : 44.999741
G06_Estimation_Error_Except_Strict_Fail_Ref        : 80.862484
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.009800
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.009800
