77.955100	114.822098
N_steps             : 20001
error(proposed)     : 77.955100
error(original)     : 114.822098
A01_Estimator_Total_Time                           : 563.889161
A02_Estimator_Setup_Time                           : 3.909568
A03_Estimator_Solving_Time                         : 498.300805
A04_Estimator_Filtering_Process_Time               : 1.698745
A05_Estimator_KF_Process_Time                      : 59.049417
A06_Solver_PMSs_Solving_Time                       : 483.226379
B01_Number_of_PMSs                                 : 8.968139
B02_Number_of_Filtered_PMSs                        : 4.130246
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000400
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000400
D01_Number_of_Reflections(sim)                     : 1.344771
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001200
F01_Number_of_Failed_Timesteps                     : 0.000400
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 77.955100
G02_Estimation_Error_Reference(sim)                : 114.822098
G03_Estimation_Error_Except_Fail                   : 77.955100
G04_Estimation_Error_Except_Fail_Ref               : 114.822098
G05_Estimation_Error_Except_Strict_Fail            : 77.955100
G06_Estimation_Error_Except_Strict_Fail_Ref        : 114.822098
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
