41.727430	73.158457
N_steps             : 20001
error(proposed)     : 41.727430
error(original)     : 73.158457
A01_Estimator_Total_Time                           : 5075.046692
A02_Estimator_Setup_Time                           : 148.544140
A03_Estimator_Solving_Time                         : 4782.669503
A04_Estimator_Filtering_Process_Time               : 18.877089
A05_Estimator_KF_Process_Time                      : 121.996947
A06_Solver_PMSs_Solving_Time                       : 4653.165499
B01_Number_of_PMSs                                 : 80.632719
B02_Number_of_Filtered_PMSs                        : 7.780352
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000951
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000951
D01_Number_of_Reflections(sim)                     : 1.410019
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.979682
F01_Number_of_Failed_Timesteps                     : 0.000950
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 41.727430
G02_Estimation_Error_Reference(sim)                : 73.158457
G03_Estimation_Error_Except_Fail                   : 41.727430
G04_Estimation_Error_Except_Fail_Ref               : 73.158457
G05_Estimation_Error_Except_Strict_Fail            : 40.338487
G06_Estimation_Error_Except_Strict_Fail_Ref        : 71.433101
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.023499
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.023499
