64.304684	112.129754
N_steps             : 20001
error(proposed)     : 64.304684
error(original)     : 112.129754
A01_Estimator_Total_Time                           : 586.034859
A02_Estimator_Setup_Time                           : 3.304076
A03_Estimator_Solving_Time                         : 521.789897
A04_Estimator_Filtering_Process_Time               : 1.797899
A05_Estimator_KF_Process_Time                      : 58.193748
A06_Solver_PMSs_Solving_Time                       : 505.989647
B01_Number_of_PMSs                                 : 9.454214
B02_Number_of_Filtered_PMSs                        : 4.249162
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000300
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000300
D01_Number_of_Reflections(sim)                     : 1.179995
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000900
F01_Number_of_Failed_Timesteps                     : 0.000300
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 64.304684
G02_Estimation_Error_Reference(sim)                : 112.129754
G03_Estimation_Error_Except_Fail                   : 64.304684
G04_Estimation_Error_Except_Fail_Ref               : 112.129754
G05_Estimation_Error_Except_Strict_Fail            : 64.304684
G06_Estimation_Error_Except_Strict_Fail_Ref        : 112.129754
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
