43.330660	73.708192
N_steps             : 20001
error(proposed)     : 43.330660
error(original)     : 73.708192
A01_Estimator_Total_Time                           : 5441.821269
A02_Estimator_Setup_Time                           : 15.369934
A03_Estimator_Solving_Time                         : 5263.693132
A04_Estimator_Filtering_Process_Time               : 15.309022
A05_Estimator_KF_Process_Time                      : 145.023644
A06_Solver_PMSs_Solving_Time                       : 5124.374142
B01_Number_of_PMSs                                 : 84.229424
B02_Number_of_Filtered_PMSs                        : 9.089265
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001904
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001904
D01_Number_of_Reflections(sim)                     : 1.638131
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.007213
F01_Number_of_Failed_Timesteps                     : 0.001900
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 43.330660
G02_Estimation_Error_Reference(sim)                : 73.708192
G03_Estimation_Error_Except_Fail                   : 43.330660
G04_Estimation_Error_Except_Fail_Ref               : 73.708192
G05_Estimation_Error_Except_Strict_Fail            : 43.251547
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.585394
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.002300
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.002300
