47.633714	84.251992
N_steps             : 20001
error(proposed)     : 47.633714
error(original)     : 84.251992
A01_Estimator_Total_Time                           : 2389.225815
A02_Estimator_Setup_Time                           : 798.235851
A03_Estimator_Solving_Time                         : 1507.940455
A04_Estimator_Filtering_Process_Time               : 5.912157
A05_Estimator_KF_Process_Time                      : 75.428919
A06_Solver_PMSs_Solving_Time                       : 1460.578220
B01_Number_of_PMSs                                 : 26.817538
B02_Number_of_Filtered_PMSs                        : 4.765804
C01_Number_of_Selection_Fail_Timesteps             : 0.033575
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001138
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001138
D01_Number_of_Reflections(sim)                     : 0.756079
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.889964
F01_Number_of_Failed_Timesteps                     : 0.033548
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 47.633714
G02_Estimation_Error_Reference(sim)                : 84.251992
G03_Estimation_Error_Except_Fail                   : 40.380141
G04_Estimation_Error_Except_Fail_Ref               : 75.995191
G05_Estimation_Error_Except_Strict_Fail            : 34.294565
G06_Estimation_Error_Except_Strict_Fail_Ref        : 68.774722
H01_Reception_Fails(<3)                            : 0.032448
H02_Reception_Fails_Ref.(<3)                       : 0.032448
H03_Strict_Reception_Fails(<_NV)                   : 0.143193
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.143193
