272.982769	262.590796
N_steps             : 20001
error(proposed)     : 272.982769
error(original)     : 262.590796
A01_Estimator_Total_Time                           : 3459.424868
A02_Estimator_Setup_Time                           : 2866.335822
A03_Estimator_Solving_Time                         : 533.457988
A04_Estimator_Filtering_Process_Time               : 2.531560
A05_Estimator_KF_Process_Time                      : 55.812407
A06_Solver_PMSs_Solving_Time                       : 509.338537
B01_Number_of_PMSs                                 : 11.439935
B02_Number_of_Filtered_PMSs                        : 3.698656
C01_Number_of_Selection_Fail_Timesteps             : 1.706393
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008552
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008552
D01_Number_of_Reflections(sim)                     : 0.781322
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.437627
F01_Number_of_Failed_Timesteps                     : 0.631668
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 272.982769
G02_Estimation_Error_Reference(sim)                : 262.590796
G03_Estimation_Error_Except_Fail                   : 141.436564
G04_Estimation_Error_Except_Fail_Ref               : 68.036338
G05_Estimation_Error_Except_Strict_Fail            : 61.431143
G06_Estimation_Error_Except_Strict_Fail_Ref        : 17.886752
H01_Reception_Fails(<3)                            : 0.628519
H02_Reception_Fails_Ref.(<3)                       : 0.628519
H03_Strict_Reception_Fails(<_NV)                   : 0.848258
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.848258
