96.588669	132.276417
N_steps             : 20001
error(proposed)     : 96.588669
error(original)     : 132.276417
A01_Estimator_Total_Time                           : 2861.570131
A02_Estimator_Setup_Time                           : 1618.008081
A03_Estimator_Solving_Time                         : 1164.628937
A04_Estimator_Filtering_Process_Time               : 4.690280
A05_Estimator_KF_Process_Time                      : 72.902383
A06_Solver_PMSs_Solving_Time                       : 1124.467854
B01_Number_of_PMSs                                 : 22.574201
B02_Number_of_Filtered_PMSs                        : 4.521411
C01_Number_of_Selection_Fail_Timesteps             : 0.178011
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001711
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001711
D01_Number_of_Reflections(sim)                     : 0.601628
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.747965
F01_Number_of_Failed_Timesteps                     : 0.152342
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 96.588669
G02_Estimation_Error_Reference(sim)                : 132.276417
G03_Estimation_Error_Except_Fail                   : 63.849784
G04_Estimation_Error_Except_Fail_Ref               : 92.742282
G05_Estimation_Error_Except_Strict_Fail            : 46.746751
G06_Estimation_Error_Except_Strict_Fail_Ref        : 63.638181
H01_Reception_Fails(<3)                            : 0.150892
H02_Reception_Fails_Ref.(<3)                       : 0.150892
H03_Strict_Reception_Fails(<_NV)                   : 0.370331
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.370331
