63.114481	94.313516
N_steps             : 20001
error(proposed)     : 63.114481
error(original)     : 94.313516
A01_Estimator_Total_Time                           : 1760.122636
A02_Estimator_Setup_Time                           : 5.057440
A03_Estimator_Solving_Time                         : 1634.192435
A04_Estimator_Filtering_Process_Time               : 5.122135
A05_Estimator_KF_Process_Time                      : 114.297658
A06_Solver_PMSs_Solving_Time                       : 1594.559542
B01_Number_of_PMSs                                 : 26.254678
B02_Number_of_Filtered_PMSs                        : 7.276043
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000751
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000751
D01_Number_of_Reflections(sim)                     : 1.695487
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.003002
F01_Number_of_Failed_Timesteps                     : 0.000750
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 63.114481
G02_Estimation_Error_Reference(sim)                : 94.313516
G03_Estimation_Error_Except_Fail                   : 63.114481
G04_Estimation_Error_Except_Fail_Ref               : 94.313516
G05_Estimation_Error_Except_Strict_Fail            : 63.114481
G06_Estimation_Error_Except_Strict_Fail_Ref        : 94.313516
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
