114.558326	140.756994
N_steps             : 20001
error(proposed)     : 114.558326
error(original)     : 140.756994
A01_Estimator_Total_Time                           : 3314.909232
A02_Estimator_Setup_Time                           : 2297.933739
A03_Estimator_Solving_Time                         : 947.369711
A04_Estimator_Filtering_Process_Time               : 3.445154
A05_Estimator_KF_Process_Time                      : 64.825909
A06_Solver_PMSs_Solving_Time                       : 913.146916
B01_Number_of_PMSs                                 : 18.560615
B02_Number_of_Filtered_PMSs                        : 4.391984
C01_Number_of_Selection_Fail_Timesteps             : 0.237685
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003226
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003226
D01_Number_of_Reflections(sim)                     : 0.549386
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.599020
F01_Number_of_Failed_Timesteps                     : 0.194140
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 114.558326
G02_Estimation_Error_Reference(sim)                : 140.756994
G03_Estimation_Error_Except_Fail                   : 73.816018
G04_Estimation_Error_Except_Fail_Ref               : 98.515080
G05_Estimation_Error_Except_Strict_Fail            : 50.482572
G06_Estimation_Error_Except_Strict_Fail_Ref        : 53.467587
H01_Reception_Fails(<3)                            : 0.191540
H02_Reception_Fails_Ref.(<3)                       : 0.191540
H03_Strict_Reception_Fails(<_NV)                   : 0.525074
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.525074
