301.639302	304.473636
N_steps             : 20001
error(proposed)     : 301.639302
error(original)     : 304.473636
A01_Estimator_Total_Time                           : 3189.911530
A02_Estimator_Setup_Time                           : 2752.594846
A03_Estimator_Solving_Time                         : 386.178268
A04_Estimator_Filtering_Process_Time               : 1.768597
A05_Estimator_KF_Process_Time                      : 47.575452
A06_Solver_PMSs_Solving_Time                       : 366.259033
B01_Number_of_PMSs                                 : 7.922157
B02_Number_of_Filtered_PMSs                        : 3.124601
C01_Number_of_Selection_Fail_Timesteps             : 4.306589
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007173
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007173
D01_Number_of_Reflections(sim)                     : 0.921095
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.266738
F01_Number_of_Failed_Timesteps                     : 0.811809
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 301.639302
G02_Estimation_Error_Reference(sim)                : 304.473636
G03_Estimation_Error_Except_Fail                   : 141.856405
G04_Estimation_Error_Except_Fail_Ref               : 20.986362
G05_Estimation_Error_Except_Strict_Fail            : 100.881386
G06_Estimation_Error_Except_Strict_Fail_Ref        : 18.100684
H01_Reception_Fails(<3)                            : 0.810459
H02_Reception_Fails_Ref.(<3)                       : 0.810459
H03_Strict_Reception_Fails(<_NV)                   : 0.953852
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.953852
