191.147286	209.546842
N_steps             : 20001
error(proposed)     : 191.147286
error(original)     : 209.546842
A01_Estimator_Total_Time                           : 4052.842185
A02_Estimator_Setup_Time                           : 3382.974245
A03_Estimator_Solving_Time                         : 610.161634
A04_Estimator_Filtering_Process_Time               : 2.783659
A05_Estimator_KF_Process_Time                      : 55.439876
A06_Solver_PMSs_Solving_Time                       : 584.793250
B01_Number_of_PMSs                                 : 13.277265
B02_Number_of_Filtered_PMSs                        : 3.708437
C01_Number_of_Selection_Fail_Timesteps             : 0.773446
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002842
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002842
D01_Number_of_Reflections(sim)                     : 0.606572
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.476821
F01_Number_of_Failed_Timesteps                     : 0.437028
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 191.147286
G02_Estimation_Error_Reference(sim)                : 209.546842
G03_Estimation_Error_Except_Fail                   : 97.876079
G04_Estimation_Error_Except_Fail_Ref               : 88.941706
G05_Estimation_Error_Except_Strict_Fail            : 59.229243
G06_Estimation_Error_Except_Strict_Fail_Ref        : 28.145579
H01_Reception_Fails(<3)                            : 0.435428
H02_Reception_Fails_Ref.(<3)                       : 0.435428
H03_Strict_Reception_Fails(<_NV)                   : 0.736363
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.736363
