90.915570	113.685411
N_steps             : 20001
error(proposed)     : 90.915570
error(original)     : 113.685411
A01_Estimator_Total_Time                           : 593.694615
A02_Estimator_Setup_Time                           : 4.052947
A03_Estimator_Solving_Time                         : 527.115644
A04_Estimator_Filtering_Process_Time               : 1.704515
A05_Estimator_KF_Process_Time                      : 60.007300
A06_Solver_PMSs_Solving_Time                       : 514.031898
B01_Number_of_PMSs                                 : 8.809560
B02_Number_of_Filtered_PMSs                        : 4.115294
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 1.635018
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.000000
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 90.915570
G02_Estimation_Error_Reference(sim)                : 113.685411
G03_Estimation_Error_Except_Fail                   : 90.915570
G04_Estimation_Error_Except_Fail_Ref               : 113.685411
G05_Estimation_Error_Except_Strict_Fail            : 90.915570
G06_Estimation_Error_Except_Strict_Fail_Ref        : 113.685411
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
