40.642953	70.782050
N_steps             : 20001
error(proposed)     : 40.642953
error(original)     : 70.782050
A01_Estimator_Total_Time                           : 5032.924669
A02_Estimator_Setup_Time                           : 142.632282
A03_Estimator_Solving_Time                         : 4745.276818
A04_Estimator_Filtering_Process_Time               : 17.299166
A05_Estimator_KF_Process_Time                      : 125.182252
A06_Solver_PMSs_Solving_Time                       : 4602.314986
B01_Number_of_PMSs                                 : 81.017477
B02_Number_of_Filtered_PMSs                        : 7.376256
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.004470
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.004470
D01_Number_of_Reflections(sim)                     : 1.350241
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.001256
F01_Number_of_Failed_Timesteps                     : 0.004450
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 40.642953
G02_Estimation_Error_Reference(sim)                : 70.782050
G03_Estimation_Error_Except_Fail                   : 40.642953
G04_Estimation_Error_Except_Fail_Ref               : 70.782050
G05_Estimation_Error_Except_Strict_Fail            : 39.445170
G06_Estimation_Error_Except_Strict_Fail_Ref        : 68.655160
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.020649
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.020649
