63.014637	106.751246
N_steps             : 20001
error(proposed)     : 63.014637
error(original)     : 106.751246
A01_Estimator_Total_Time                           : 4656.183697
A02_Estimator_Setup_Time                           : 2052.904270
A03_Estimator_Solving_Time                         : 2525.841944
A04_Estimator_Filtering_Process_Time               : 8.087639
A05_Estimator_KF_Process_Time                      : 66.155924
A06_Solver_PMSs_Solving_Time                       : 2447.331803
B01_Number_of_PMSs                                 : 45.778525
B02_Number_of_Filtered_PMSs                        : 4.310645
C01_Number_of_Selection_Fail_Timesteps             : 0.080805
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.012684
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.012684
D01_Number_of_Reflections(sim)                     : 0.689082
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.508611
F01_Number_of_Failed_Timesteps                     : 0.085496
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 63.014637
G02_Estimation_Error_Reference(sim)                : 106.751246
G03_Estimation_Error_Except_Fail                   : 47.919557
G04_Estimation_Error_Except_Fail_Ref               : 81.260206
G05_Estimation_Error_Except_Strict_Fail            : 31.591613
G06_Estimation_Error_Except_Strict_Fail_Ref        : 51.648658
H01_Reception_Fails(<3)                            : 0.073896
H02_Reception_Fails_Ref.(<3)                       : 0.073896
H03_Strict_Reception_Fails(<_NV)                   : 0.439328
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.439328
