60.405864	97.831303
N_steps             : 20001
error(proposed)     : 60.405864
error(original)     : 97.831303
A01_Estimator_Total_Time                           : 1749.524405
A02_Estimator_Setup_Time                           : 4.740448
A03_Estimator_Solving_Time                         : 1625.318514
A04_Estimator_Filtering_Process_Time               : 5.202791
A05_Estimator_KF_Process_Time                      : 112.279356
A06_Solver_PMSs_Solving_Time                       : 1582.113473
B01_Number_of_PMSs                                 : 26.443939
B02_Number_of_Filtered_PMSs                        : 7.091668
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000250
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000250
D01_Number_of_Reflections(sim)                     : 1.635427
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.001000
F01_Number_of_Failed_Timesteps                     : 0.000250
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 60.405864
G02_Estimation_Error_Reference(sim)                : 97.831303
G03_Estimation_Error_Except_Fail                   : 60.405864
G04_Estimation_Error_Except_Fail_Ref               : 97.831303
G05_Estimation_Error_Except_Strict_Fail            : 60.405864
G06_Estimation_Error_Except_Strict_Fail_Ref        : 97.831303
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
