40.912253	72.403966
N_steps             : 20001
error(proposed)     : 40.912253
error(original)     : 72.403966
A01_Estimator_Total_Time                           : 5388.848849
A02_Estimator_Setup_Time                           : 432.950940
A03_Estimator_Solving_Time                         : 4827.173972
A04_Estimator_Filtering_Process_Time               : 16.501860
A05_Estimator_KF_Process_Time                      : 107.094752
A06_Solver_PMSs_Solving_Time                       : 4691.990148
B01_Number_of_PMSs                                 : 79.051825
B02_Number_of_Filtered_PMSs                        : 6.459485
C01_Number_of_Selection_Fail_Timesteps             : 0.000302
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.005077
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.005077
D01_Number_of_Reflections(sim)                     : 1.145823
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.943450
F01_Number_of_Failed_Timesteps                     : 0.005350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 40.912253
G02_Estimation_Error_Reference(sim)                : 72.403966
G03_Estimation_Error_Except_Fail                   : 40.868838
G04_Estimation_Error_Except_Fail_Ref               : 72.233556
G05_Estimation_Error_Except_Strict_Fail            : 37.081739
G06_Estimation_Error_Except_Strict_Fail_Ref        : 67.315360
H01_Reception_Fails(<3)                            : 0.000300
H02_Reception_Fails_Ref.(<3)                       : 0.000300
H03_Strict_Reception_Fails(<_NV)                   : 0.062747
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.062747
