50.657463	93.509955
N_steps             : 20001
error(proposed)     : 50.657463
error(original)     : 93.509955
A01_Estimator_Total_Time                           : 1805.698048
A02_Estimator_Setup_Time                           : 4.821822
A03_Estimator_Solving_Time                         : 1688.148549
A04_Estimator_Filtering_Process_Time               : 5.878829
A05_Estimator_KF_Process_Time                      : 105.363413
A06_Solver_PMSs_Solving_Time                       : 1646.168669
B01_Number_of_PMSs                                 : 27.261011
B02_Number_of_Filtered_PMSs                        : 6.891792
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001051
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001051
D01_Number_of_Reflections(sim)                     : 1.467167
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.004054
F01_Number_of_Failed_Timesteps                     : 0.001050
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 50.657463
G02_Estimation_Error_Reference(sim)                : 93.509955
G03_Estimation_Error_Except_Fail                   : 50.657463
G04_Estimation_Error_Except_Fail_Ref               : 93.509955
G05_Estimation_Error_Except_Strict_Fail            : 50.633336
G06_Estimation_Error_Except_Strict_Fail_Ref        : 93.425639
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000150
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000150
