47.330952	81.986360
N_steps             : 20001
error(proposed)     : 47.330952
error(original)     : 81.986360
A01_Estimator_Total_Time                           : 1769.904132
A02_Estimator_Setup_Time                           : 26.458102
A03_Estimator_Solving_Time                         : 1633.759880
A04_Estimator_Filtering_Process_Time               : 5.345955
A05_Estimator_KF_Process_Time                      : 102.905384
A06_Solver_PMSs_Solving_Time                       : 1590.245079
B01_Number_of_PMSs                                 : 27.482494
B02_Number_of_Filtered_PMSs                        : 6.376309
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001803
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001803
D01_Number_of_Reflections(sim)                     : 1.322414
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.004909
F01_Number_of_Failed_Timesteps                     : 0.001800
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 47.330952
G02_Estimation_Error_Reference(sim)                : 81.986360
G03_Estimation_Error_Except_Fail                   : 47.330952
G04_Estimation_Error_Except_Fail_Ref               : 81.986360
G05_Estimation_Error_Except_Strict_Fail            : 47.029672
G06_Estimation_Error_Except_Strict_Fail_Ref        : 81.086517
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.002300
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.002300
