122.034823	234.576357
N_steps             : 20001
error(proposed)     : 122.034823
error(original)     : 234.576357
A01_Estimator_Total_Time                           : 1815.782485
A02_Estimator_Setup_Time                           : 5.026458
A03_Estimator_Solving_Time                         : 1667.944183
A04_Estimator_Filtering_Process_Time               : 4.478794
A05_Estimator_KF_Process_Time                      : 136.569171
A06_Solver_PMSs_Solving_Time                       : 1625.903471
B01_Number_of_PMSs                                 : 27.921576
B02_Number_of_Filtered_PMSs                        : 9.389717
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000350
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000350
D01_Number_of_Reflections(sim)                     : 6.696609
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001050
F01_Number_of_Failed_Timesteps                     : 0.000350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 122.034823
G02_Estimation_Error_Reference(sim)                : 234.576357
