42.686099	102.128400
N_steps             : 20001
error(proposed)     : 42.686099
error(original)     : 102.128400
A01_Estimator_Total_Time                           : 480.338681
A02_Estimator_Setup_Time                           : 2.554174
A03_Estimator_Solving_Time                         : 426.175483
A04_Estimator_Filtering_Process_Time               : 1.553622
A05_Estimator_KF_Process_Time                      : 49.255252
A06_Solver_PMSs_Solving_Time                       : 414.321434
B01_Number_of_PMSs                                 : 8.296917
B02_Number_of_Filtered_PMSs                        : 3.502482
B03_Number_of_PMSs_to_KF                           : 3.502482
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002808
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002808
D01_Number_of_Reflections(sim)                     : 1.363349
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.008423
F01_Number_of_Failed_Timesteps                     : 0.002800
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 42.686099
G02_Estimation_Error_Reference(sim)                : 102.128400
G03_Estimation_Error_Except_Fail                   : 42.686099
G04_Estimation_Error_Except_Fail_Ref               : 102.128400
G05_Estimation_Error_Except_Strict_Fail            : 42.686099
G06_Estimation_Error_Except_Strict_Fail_Ref        : 102.128400
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
