24.612894	58.686308
N_steps             : 20001
error(proposed)     : 24.612894
error(original)     : 58.686308
A01_Estimator_Total_Time                           : 3421.850348
A02_Estimator_Setup_Time                           : 4.280940
A03_Estimator_Solving_Time                         : 3350.445801
A04_Estimator_Filtering_Process_Time               : 10.581769
A05_Estimator_KF_Process_Time                      : 54.327738
A06_Solver_PMSs_Solving_Time                       : 3257.279007
B01_Number_of_PMSs                                 : 59.216084
B02_Number_of_Filtered_PMSs                        : 3.425810
B03_Number_of_PMSs_to_KF                           : 3.425810
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.017397
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.017397
D01_Number_of_Reflections(sim)                     : 1.209065
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.042729
F01_Number_of_Failed_Timesteps                     : 0.017099
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 24.612894
G02_Estimation_Error_Reference(sim)                : 58.686308
G03_Estimation_Error_Except_Fail                   : 24.612894
G04_Estimation_Error_Except_Fail_Ref               : 58.686308
G05_Estimation_Error_Except_Strict_Fail            : 24.185521
G06_Estimation_Error_Except_Strict_Fail_Ref        : 57.576970
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.041948
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.041948
