39.829331	104.434115
N_steps             : 20001
error(proposed)     : 39.829331
error(original)     : 104.434115
A01_Estimator_Total_Time                           : 481.405231
A02_Estimator_Setup_Time                           : 2.510296
A03_Estimator_Solving_Time                         : 426.294303
A04_Estimator_Filtering_Process_Time               : 1.604038
A05_Estimator_KF_Process_Time                      : 49.917331
A06_Solver_PMSs_Solving_Time                       : 413.875044
B01_Number_of_PMSs                                 : 8.337191
B02_Number_of_Filtered_PMSs                        : 3.527932
B03_Number_of_PMSs_to_KF                           : 3.527932
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002104
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002104
D01_Number_of_Reflections(sim)                     : 1.279974
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.006313
F01_Number_of_Failed_Timesteps                     : 0.002100
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 39.829331
G02_Estimation_Error_Reference(sim)                : 104.434115
G03_Estimation_Error_Except_Fail                   : 39.829331
G04_Estimation_Error_Except_Fail_Ref               : 104.434115
G05_Estimation_Error_Except_Strict_Fail            : 39.829331
G06_Estimation_Error_Except_Strict_Fail_Ref        : 104.434115
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
