204.624517	223.184391
N_steps             : 20001
error(proposed)     : 204.624517
error(original)     : 223.184391
A01_Estimator_Total_Time                           : 645.674014
A02_Estimator_Setup_Time                           : 3.260038
A03_Estimator_Solving_Time                         : 572.961401
A04_Estimator_Filtering_Process_Time               : 2.128784
A05_Estimator_KF_Process_Time                      : 65.982347
A06_Solver_PMSs_Solving_Time                       : 554.017287
B01_Number_of_PMSs                                 : 12.692674
B02_Number_of_Filtered_PMSs                        : 4.980060
B03_Number_of_PMSs_to_KF                           : 4.980060
C01_Number_of_Selection_Fail_Timesteps             : 0.829416
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.657002
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.453377
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 204.624517
G02_Estimation_Error_Reference(sim)                : 223.184391
G03_Estimation_Error_Except_Fail                   : 113.532373
G04_Estimation_Error_Except_Fail_Ref               : 110.659890
G05_Estimation_Error_Except_Strict_Fail            : 113.532373
G06_Estimation_Error_Except_Strict_Fail_Ref        : 110.659890
H01_Reception_Fails(<3)                            : 0.453377
H02_Reception_Fails_Ref.(<3)                       : 0.453377
H03_Strict_Reception_Fails(<_NV)                   : 0.453377
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.453377
