65.783740	109.832518
N_steps             : 20001
error(proposed)     : 65.783740
error(original)     : 109.832518
A01_Estimator_Total_Time                           : 1488.826546
A02_Estimator_Setup_Time                           : 3.644490
A03_Estimator_Solving_Time                         : 1409.015189
A04_Estimator_Filtering_Process_Time               : 5.259419
A05_Estimator_KF_Process_Time                      : 68.946429
A06_Solver_PMSs_Solving_Time                       : 1369.582644
B01_Number_of_PMSs                                 : 27.137522
B02_Number_of_Filtered_PMSs                        : 4.494066
B03_Number_of_PMSs_to_KF                           : 4.494066
C01_Number_of_Selection_Fail_Timesteps             : 0.079541
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009364
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009364
D01_Number_of_Reflections(sim)                     : 0.692999
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.900588
F01_Number_of_Failed_Timesteps                     : 0.081646
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 65.783740
G02_Estimation_Error_Reference(sim)                : 109.832518
G03_Estimation_Error_Except_Fail                   : 54.710012
G04_Estimation_Error_Except_Fail_Ref               : 93.919331
G05_Estimation_Error_Except_Strict_Fail            : 51.214589
G06_Estimation_Error_Except_Strict_Fail_Ref        : 82.339165
H01_Reception_Fails(<3)                            : 0.073046
H02_Reception_Fails_Ref.(<3)                       : 0.073046
H03_Strict_Reception_Fails(<_NV)                   : 0.198740
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.198740
