95.440983	363.828333
N_steps             : 20001
error(proposed)     : 95.440983
error(original)     : 363.828333
A01_Estimator_Total_Time                           : 6699.861072
A02_Estimator_Setup_Time                           : 95.367524
A03_Estimator_Solving_Time                         : 6267.058612
A04_Estimator_Filtering_Process_Time               : 21.281906
A05_Estimator_KF_Process_Time                      : 311.810512
A06_Solver_PMSs_Solving_Time                       : 6105.220694
B01_Number_of_PMSs                                 : 111.137528
B02_Number_of_Filtered_PMSs                        : 18.290758
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000250
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000250
D01_Number_of_Reflections(sim)                     : 5.798110
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.994799
F01_Number_of_Failed_Timesteps                     : 0.000250
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 95.440983
G02_Estimation_Error_Reference(sim)                : 363.828333
