32.610141	41.970127
N_steps             : 20001
error(proposed)     : 32.610141
error(original)     : 41.970127
A01_Estimator_Total_Time                           : 1129.781829
A02_Estimator_Setup_Time                           : 3.163577
A03_Estimator_Solving_Time                         : 1081.075788
A04_Estimator_Filtering_Process_Time               : 3.112762
A05_Estimator_KF_Process_Time                      : 41.168224
A06_Solver_PMSs_Solving_Time                       : 1052.681528
B01_Number_of_PMSs                                 : 20.052908
B02_Number_of_Filtered_PMSs                        : 2.772024
B03_Number_of_PMSs_to_KF                           : 2.772024
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.021449
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.021449
D01_Number_of_Reflections(sim)                     : 1.241714
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.085797
F01_Number_of_Failed_Timesteps                     : 0.020999
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 32.610141
G02_Estimation_Error_Reference(sim)                : 41.970127
G03_Estimation_Error_Except_Fail                   : 32.610141
G04_Estimation_Error_Except_Fail_Ref               : 41.970127
G05_Estimation_Error_Except_Strict_Fail            : 32.610141
G06_Estimation_Error_Except_Strict_Fail_Ref        : 41.970127
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
