36.728036	48.313486
N_steps             : 20001
error(proposed)     : 36.728036
error(original)     : 48.313486
A01_Estimator_Total_Time                           : 1202.156288
A02_Estimator_Setup_Time                           : 3.353651
A03_Estimator_Solving_Time                         : 1150.628905
A04_Estimator_Filtering_Process_Time               : 3.263996
A05_Estimator_KF_Process_Time                      : 43.727941
A06_Solver_PMSs_Solving_Time                       : 1118.959584
B01_Number_of_PMSs                                 : 21.741481
B02_Number_of_Filtered_PMSs                        : 2.969574
B03_Number_of_PMSs_to_KF                           : 2.969574
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.014249
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.014249
D01_Number_of_Reflections(sim)                     : 1.172211
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.056998
F01_Number_of_Failed_Timesteps                     : 0.014049
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 36.728036
G02_Estimation_Error_Reference(sim)                : 48.313486
G03_Estimation_Error_Except_Fail                   : 36.728036
G04_Estimation_Error_Except_Fail_Ref               : 48.313486
G05_Estimation_Error_Except_Strict_Fail            : 36.728036
G06_Estimation_Error_Except_Strict_Fail_Ref        : 48.313486
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
