26.855163	50.766365
N_steps             : 20001
error(proposed)     : 26.855163
error(original)     : 50.766365
A01_Estimator_Total_Time                           : 1189.137856
A02_Estimator_Setup_Time                           : 2.473053
A03_Estimator_Solving_Time                         : 1124.305883
A04_Estimator_Filtering_Process_Time               : 3.431701
A05_Estimator_KF_Process_Time                      : 57.443790
A06_Solver_PMSs_Solving_Time                       : 1093.523119
B01_Number_of_PMSs                                 : 21.043719
B02_Number_of_Filtered_PMSs                        : 3.580639
B03_Number_of_PMSs_to_KF                           : 3.580639
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007404
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007404
D01_Number_of_Reflections(sim)                     : 1.097109
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.029616
F01_Number_of_Failed_Timesteps                     : 0.007350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 26.855163
G02_Estimation_Error_Reference(sim)                : 50.766365
G03_Estimation_Error_Except_Fail                   : 26.855163
G04_Estimation_Error_Except_Fail_Ref               : 50.766365
G05_Estimation_Error_Except_Strict_Fail            : 26.855163
G06_Estimation_Error_Except_Strict_Fail_Ref        : 50.766365
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
