313.404394	342.495757
N_steps             : 20001
error(proposed)     : 313.404394
error(original)     : 342.495757
A01_Estimator_Total_Time                           : 804.469031
A02_Estimator_Setup_Time                           : 4.819645
A03_Estimator_Solving_Time                         : 730.507503
A04_Estimator_Filtering_Process_Time               : 2.252660
A05_Estimator_KF_Process_Time                      : 64.899318
A06_Solver_PMSs_Solving_Time                       : 703.030014
B01_Number_of_PMSs                                 : 12.381719
B02_Number_of_Filtered_PMSs                        : 4.475307
B03_Number_of_PMSs_to_KF                           : 4.475307
C01_Number_of_Selection_Fail_Timesteps             : 4.455389
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001910
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001910
D01_Number_of_Reflections(sim)                     : 1.208186
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.055935
F01_Number_of_Failed_Timesteps                     : 0.816759
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 313.404394
G02_Estimation_Error_Reference(sim)                : 342.495757
G03_Estimation_Error_Except_Fail                   : 153.551050
G04_Estimation_Error_Except_Fail_Ref               : 98.196081
G05_Estimation_Error_Except_Strict_Fail            : 61.594942
G06_Estimation_Error_Except_Strict_Fail_Ref        : 43.227428
H01_Reception_Fails(<3)                            : 0.816409
H02_Reception_Fails_Ref.(<3)                       : 0.816409
H03_Strict_Reception_Fails(<_NV)                   : 0.990800
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.990800
