32.917884	86.263207
N_steps             : 20001
error(proposed)     : 32.917884
error(original)     : 86.263207
A01_Estimator_Total_Time                           : 428.451045
A02_Estimator_Setup_Time                           : 2.389482
A03_Estimator_Solving_Time                         : 380.398155
A04_Estimator_Filtering_Process_Time               : 1.324309
A05_Estimator_KF_Process_Time                      : 43.402918
A06_Solver_PMSs_Solving_Time                       : 369.324911
B01_Number_of_PMSs                                 : 7.817817
B02_Number_of_Filtered_PMSs                        : 3.250213
B03_Number_of_PMSs_to_KF                           : 3.250213
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002707
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002707
D01_Number_of_Reflections(sim)                     : 1.139770
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.008122
F01_Number_of_Failed_Timesteps                     : 0.002700
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 32.917884
G02_Estimation_Error_Reference(sim)                : 86.263207
G03_Estimation_Error_Except_Fail                   : 32.917884
G04_Estimation_Error_Except_Fail_Ref               : 86.263207
G05_Estimation_Error_Except_Strict_Fail            : 32.917884
G06_Estimation_Error_Except_Strict_Fail_Ref        : 86.263207
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
