23.031679	47.297645
N_steps             : 20001
error(proposed)     : 23.031679
error(original)     : 47.297645
A01_Estimator_Total_Time                           : 3708.762880
A02_Estimator_Setup_Time                           : 7.293527
A03_Estimator_Solving_Time                         : 3642.535898
A04_Estimator_Filtering_Process_Time               : 9.366727
A05_Estimator_KF_Process_Time                      : 47.046946
A06_Solver_PMSs_Solving_Time                       : 3534.120042
A07_Number_of_PMSs                                 : 51.603951
A08_Number_of_Filtered_PMSs                        : 2.389550
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.039823
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.039823
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 5.199116
A16_Number_of_Failed_Timesteps                     : 0.038298
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 23.031679
A18_Estimation_Error(sim)                          : 47.297645
