25.028619	45.565283
N_steps             : 20001
error(proposed)     : 25.028619
error(original)     : 45.565283
A01_Estimator_Total_Time                           : 4217.196759
A02_Estimator_Setup_Time                           : 6.838666
A03_Estimator_Solving_Time                         : 4139.400270
A04_Estimator_Filtering_Process_Time               : 12.511791
A05_Estimator_KF_Process_Time                      : 54.514284
A06_Solver_PMSs_Solving_Time                       : 4026.157542
A07_Number_of_PMSs                                 : 57.049709
A08_Number_of_Filtered_PMSs                        : 2.742364
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.038905
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.038905
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 5.194525
A16_Number_of_Failed_Timesteps                     : 0.037448
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 25.028619
A18_Estimation_Error(sim)                          : 45.565283
