98.147605	116.286826
N_steps             : 20001
error(proposed)     : 98.147605
error(original)     : 116.286826
A01_Estimator_Total_Time                           : 3734.705638
A02_Estimator_Setup_Time                           : 2334.240569
A03_Estimator_Solving_Time                         : 1310.850487
A04_Estimator_Filtering_Process_Time               : 6.386742
A05_Estimator_KF_Process_Time                      : 81.346023
A06_Solver_PMSs_Solving_Time                       : 1265.975926
A07_Number_of_PMSs                                 : 23.766457
A08_Number_of_Filtered_PMSs                        : 4.950181
A09_Number_of_Selection_Fail_Timesteps             : 0.143178
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.008754
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008754
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.564476
A16_Number_of_Failed_Timesteps                     : 0.131893
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 98.147605
A18_Estimation_Error(sim)                          : 116.286826
