87.620368	83.950209
N_steps             : 20001
error(proposed)     : 87.620368
error(original)     : 83.950209
A01_Estimator_Total_Time                           : 668.584098
A02_Estimator_Setup_Time                           : 3.283170
A03_Estimator_Solving_Time                         : 605.712365
A04_Estimator_Filtering_Process_Time               : 2.835064
A05_Estimator_KF_Process_Time                      : 55.443742
A06_Solver_PMSs_Solving_Time                       : 586.847906
A07_Number_of_PMSs                                 : 9.891046
A08_Number_of_Filtered_PMSs                        : 3.663908
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.003311
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003311
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 3.009932
A16_Number_of_Failed_Timesteps                     : 0.003300
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 87.620368
A18_Estimation_Error(sim)                          : 83.950209
