39.057589	60.456380
N_steps             : 20001
error(proposed)     : 39.057589
error(original)     : 60.456380
A01_Estimator_Total_Time                           : 2176.228531
A02_Estimator_Setup_Time                           : 49.770406
A03_Estimator_Solving_Time                         : 2037.785891
A04_Estimator_Filtering_Process_Time               : 6.542584
A05_Estimator_KF_Process_Time                      : 80.538131
A06_Solver_PMSs_Solving_Time                       : 1977.438844
A07_Number_of_PMSs                                 : 32.084915
A08_Number_of_Filtered_PMSs                        : 4.433683
A09_Number_of_Selection_Fail_Timesteps             : 0.000000
A10_Number_of_opt1_Fail                            : 0.000000
A11_Number_of_Threshold_opt_Fail                   : 0.012145
A12_Number_of_Kalman_Filter_Fail_Timesteps         : 0.012145
A13_Number_of_Reflections                          : 0.000000
A14_Number_of_Reflections_Twice                    : 0.000000
A15_Number_of_Selected_Beacons                     : 4.040231
A16_Number_of_Failed_Timesteps                     : 0.011999
A17_Number_of_Timesteps                            : 20001.000000
A18_Estimation_Error(sim)                          : 39.057589
A18_Estimation_Error(sim)                          : 60.456380
